time,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Axis 7,Axis 8
0.899,0.17647689720021545,-11.33171386456993,-11.288173529852344,-9.627366095250995,-4.758741186363077,21.466220215943796,26.84369484607464,20.899852536989204
0.9,0.2406003008817974,-11.31386317682237,-11.298897267698635,-9.66877691541491,-4.868087572317395,21.31539659649899,26.868215925085345,21.001552392219857
0.901,0.30460462559273127,-11.295817316798574,-11.309151834701517,-9.709215168590228,-4.977618730101707,21.164103639007745,26.893030725594635,21.10430300939896
0.902,0.36849005309752153,-11.27757621781435,-11.318949362111383,-9.748704789174987,-5.0873260670883935,21.012352971870307,26.918115462409943,21.208081358463204
0.903,0.43225676516067274,-11.259139813185504,-11.328301981178642,-9.787269711567225,-5.19720099064984,20.860156223486907,26.943446350338725,21.312864409349263
0.904,0.4959049435466892,-11.240508036227848,-11.337221823153689,-9.824933870164989,-5.307234908158432,20.707525022257794,26.968999604188394,21.418629131993804
0.905,0.5594347700200756,-11.22168082025719,-11.345721019286927,-9.86172119936631,-5.417419226986555,20.55447099658319,26.994751438766414,21.52535249633351
0.906,0.6228464263453363,-11.202658098589339,-11.353811700828754,-9.897655633569233,-5.527745354506589,20.401005774863346,27.0206780688802,21.633011472305064
0.907,0.6861400942869756,-11.183439804540107,-11.36150599902957,-9.932761107171793,-5.638204698090921,20.247140985498486,27.046755709337212,21.741583029845135
0.908,0.7493159556094986,-11.164025871425299,-11.368816045139775,-9.967061554572037,-5.7487886651119355,20.092888256888855,27.07296057494487,21.85104413889041
0.909,0.812374192077409,-11.144416232560731,-11.37575397040977,-10.000580910167997,-5.859488662942017,19.938259217434688,27.09926888051062,21.96137176937755
0.91,0.8753149854552118,-11.124610821262204,-11.382331906089956,-10.033343108357718,-5.970296098953549,19.783265495536227,27.125656840841902,22.072542891243245
0.911,0.9381385175074112,-11.104609570845534,-11.388561983430732,-10.06537208353924,-6.081202380518915,19.6279187195937,27.152100670746147,22.18453447442417
0.912,1.0008449699985118,-11.084412414626527,-11.394456333682497,-10.0966917701106,-6.192198915010501,19.472230518007354,27.1785765850308,22.297323488856993
0.913,1.0634345246930184,-11.064019285920992,-11.40002708809565,-10.127326102469837,-6.303277109800691,19.316212519177416,27.205060798503297,22.4108869044784
0.914,1.1259073633554346,-11.043430118044743,-11.405286377920596,-10.157299015014992,-6.414428372261868,19.15987635150413,27.231529525971077,22.525201691225064
0.915,1.1882636677502656,-11.02264484431358,-11.410246334407729,-10.186634442144108,-6.525644109766416,19.003233643387734,27.257958982241572,22.640244819033665
0.916,1.2505036196420154,-11.001663398043322,-11.414919088807457,-10.215356318255218,-6.636915729686722,18.846296023228465,27.28432538212223,22.75599325784088
0.917,1.312627400795189,-10.980485712549772,-11.41931677237017,-10.243488577746367,-6.748234639395169,18.68907511942656,27.31060494042049,22.872423977583384
